bedrooms,bathrooms,sqft_living_log,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,property_age
4,2.25,7.844240718141811,9736,1.0,0,8,2550,0,1770,9686,48
4,3.0,7.7279755421055585,7245,1.0,0,7,1410,860,1740,7571,36
3,1.0,7.13966033596492,7980,1.0,0,7,1260,0,1760,7606,64
3,1.75,7.333676395657684,8800,1.0,0,7,1040,490,1530,8690,48
3,2.5,7.534228326274089,5874,2.0,0,7,1870,0,2090,4060,10
4,1.0,7.065613363597717,5400,1.0,0,6,1170,0,1100,5400,62
4,2.5,7.659642954564682,57050,2.0,0,9,2120,0,3320,39082,26
3,1.0,7.170888478512505,9600,1.0,0,6,1300,0,1150,10222,40
4,3.5,8.224431573221159,15029,2.0,2,10,2440,1290,3440,14280,24
4,1.0,6.985641817639208,6095,1.5,0,6,1080,0,1200,5060,91
3,2.5,7.783640596221253,5817,2.0,0,8,2400,0,2420,5817,17
3,2.0,7.237778191923443,13464,1.0,0,7,1390,0,1720,12080,28
33,1.75,7.390798521735676,6000,1.0,0,7,1040,580,1330,4700,68
2,1.0,6.580639137284949,5820,1.0,1,6,720,0,952,5820,65
3,1.5,7.107425474110705,3286,2.0,0,7,1220,0,1220,2640,33
4,2.75,7.714677473800927,7200,1.0,0,7,1140,1100,1580,7416,48
3,1.75,6.93828448401696,4800,1.0,0,6,930,100,1540,4800,88
3,2.5,7.979681302387741,169448,2.5,0,9,2920,0,2360,326097,25
4,3.0,8.055475141757274,9703,2.0,0,9,3150,0,3150,8819,14
5,2.25,7.9483852851118995,7738,2.0,0,8,2830,0,2300,9840,38
2,2.5,8.036249942132116,47044,1.0,0,10,2250,840,1860,62829,36
3,2.5,7.791935956938058,8252,2.0,0,7,2420,0,2420,5818,17
3,2.0,7.346655163176539,6394,1.5,0,8,1550,0,1440,6387,97
3,1.0,7.048386408721883,8000,1.5,0,6,1150,0,1170,9600,58
3,2.0,7.840312983320164,237402,1.0,0,9,2540,0,2200,229125,8
3,1.5,7.107425474110705,835,1.5,0,6,1220,0,1360,1251,65
3,2.5,7.762596048540069,4456,2.0,0,7,2350,0,2350,4456,11
4,2.75,7.81237820598861,7200,1.0,0,7,1350,1120,1500,6000,75
3,1.75,7.550135342488429,3000,1.5,0,7,1070,830,1130,6000,112
3,2.0,7.611347717403621,8555,1.0,0,7,1220,800,1600,8148,58
4,1.75,7.916078096302786,10086,1.0,0,7,1440,1300,1710,9840,43
3,2.25,7.80016307039296,8378,1.0,0,7,1480,960,2510,9602,53
3,1.0,7.048386408721883,7314,1.0,0,7,1150,0,1350,7350,55
4,2.5,7.893945138235959,10590,2.0,0,8,2680,0,2330,5566,11
3,2.75,7.80016307039296,76531,1.0,0,10,1640,800,1890,10042,35
4,2.5,7.484930283289661,6000,2.0,0,9,1780,0,2650,6000,15
4,1.5,7.969357742016346,9000,2.0,4,8,2090,800,2550,8400,76
3,1.5,7.223295679562314,7439,1.0,0,6,1370,0,2350,3370,52
4,2.5,8.033009498596668,4553,2.5,0,8,3080,0,2750,4929,7
9,4.5,8.25088114470065,6988,2.5,0,7,2450,1380,1460,6291,77
3,1.75,7.427144133408616,7389,1.0,0,8,1150,530,2100,10348,36
3,1.0,7.327123292259293,9030,1.0,0,7,1520,0,1470,8712,59
3,3.25,7.378383712996714,1882,2.0,0,8,1360,240,1390,1379,15
4,2.5,7.754052639035757,7064,1.0,0,8,1780,550,1740,8075,31
3,2.5,7.789868559054706,2186,2.0,1,9,2415,0,2660,2165,34
3,2.25,7.346655163176539,1469,3.0,0,8,1550,0,1520,1465,11
3,1.75,7.473637108496206,6300,1.0,0,7,1060,700,1340,7300,52
5,2.75,8.064950891749143,9255,2.0,0,9,3180,0,3180,7782,1
3,3.5,8.19450550976564,8072,2.0,0,10,2920,700,3680,9624,16
3,2.5,7.565793282428515,1348,2.0,0,8,1300,630,1630,6000,10
4,1.75,7.687538766201629,10200,1.0,2,8,2000,180,2590,10445,49
4,1.5,7.090909822079984,10890,1.0,0,7,1200,0,1250,10139,43
3,2.5,7.808323050391055,12028,2.0,0,9,2460,0,2540,12229,19
3,1.0,7.201170883281678,18000,1.0,0,7,1340,0,1660,196591,91
4,3.0,7.926963544862978,2650,2.0,0,9,2180,590,1820,2960,1
3,1.5,7.186144304522325,7695,1.0,0,7,1320,0,1370,8295,56
3,2.5,7.3031700512368,1761,3.0,0,7,1484,0,1484,4320,12
3,1.0,6.888572459565364,9682,1.0,0,7,980,0,1580,9682,46
3,2.5,7.893945138235959,4990,1.0,0,8,1440,1240,2320,6000,64
3,1.0,7.378383712996714,7161,1.0,0,8,1600,0,1760,8280,62
3,2.5,7.43307534889858,9626,2.0,0,8,1690,0,1860,8958,31
3,1.0,7.5126175446745105,12036,1.0,0,7,1550,280,1810,12036,38
4,2.5,8.029758520440822,34412,1.0,3,9,2070,1000,3780,27940,65
3,2.25,8.169336395928386,17450,1.0,3,9,1840,1690,3530,17310,22
2,1.0,7.115582126184454,5000,1.0,0,6,1230,0,1230,5413,104
5,4.5,8.486940148245216,40902,2.0,0,10,4850,0,1640,13503,14
3,2.5,7.944846711001996,7200,1.0,3,9,1780,1040,2300,7200,36
3,1.75,7.409136443920128,3200,1.5,0,8,1650,0,1500,2400,114
4,2.5,7.709756864454165,5723,2.0,0,7,2229,0,2738,5742,3
4,1.75,7.2868764117507,9750,1.0,0,7,1460,0,1820,9840,48
3,2.5,7.808323050391055,5400,1.0,0,8,1520,940,1745,5400,14
3,1.75,7.340186835320115,12446,1.0,0,8,1540,0,1330,11508,48
3,1.5,7.473637108496206,6723,1.0,0,7,1160,600,2080,8965,57
3,2.25,7.273092595999522,6232,2.0,0,7,1440,0,1740,5999,30
2,2.25,7.1631723908466425,1334,3.0,0,8,1290,0,1350,1334,8
3,2.25,7.687538766201629,6850,1.0,0,7,1750,430,1740,7016,42
3,2.75,7.696667081526462,9600,1.0,3,8,1570,630,2680,9896,38
3,2.75,7.523481312573497,16960,1.0,2,8,1850,0,2470,13761,62
3,2.5,7.300472814267799,3851,2.0,0,8,1480,0,1650,4716,17
3,2.0,7.57095858316901,16300,1.0,0,7,1140,800,1940,11250,37
5,1.5,7.346655163176539,9750,1.0,0,7,1550,0,1970,9750,49
3,1.75,7.409136443920128,9500,1.0,0,8,1650,0,1880,9375,48
3,2.5,7.483806687665835,147823,2.0,0,7,1778,0,2840,43676,16
2,1.0,6.566672429803241,5200,1.0,2,6,710,0,1610,5200,73
3,3.25,7.444833273892193,1960,2.0,0,8,1360,350,1420,955,11
2,1.0,7.201170883281678,9840,1.0,0,7,1340,0,1610,8949,66
3,2.5,7.659642954564682,4310,2.0,0,7,2120,0,2280,4380,14
4,2.25,7.840312983320164,228254,1.0,0,8,1450,1090,1780,59241,25
3,2.5,7.635786861395585,7200,2.0,0,8,2070,0,1650,8877,14
3,2.5,7.791935956938058,49928,2.0,0,8,1860,560,2620,37301,30
3,1.0,7.403061091090091,12855,1.5,0,6,1500,140,2190,11262,95
2,1.5,6.928537818164665,1146,3.0,0,7,1020,0,1138,1156,14
3,2.25,7.252053951852814,1287,2.0,0,7,1290,120,1490,1435,10
4,3.5,8.347827345782498,5817,2.0,0,9,2910,1310,4290,6637,9
4,2.0,7.490529402060711,7800,1.0,0,8,1790,0,2150,7838,43
3,1.0,7.170888478512505,7420,1.0,0,6,1300,0,1250,7420,55
3,2.0,7.555381944240273,9001,1.0,0,7,1910,0,2040,8700,58
2,1.0,7.00397413672268,17817,1.0,0,7,620,480,1790,20009,35
4,2.0,7.450660796211539,6099,1.0,0,7,860,860,1100,5671,66
4,2.5,7.659642954564682,10202,1.0,0,7,1620,500,1570,10762,55
5,3.0,8.15507488781144,15185,2.0,0,8,3480,0,3030,14257,51
2,1.0,6.825460036255307,7688,1.0,0,6,920,0,1040,7440,60
3,2.5,7.901377353792616,9994,1.0,3,7,1350,1350,2470,10664,56
3,2.75,8.098946748943339,11441,2.0,0,10,3290,0,2600,12070,27
4,1.75,7.736743682453495,7380,1.0,0,7,1390,900,1170,7381,52
3,2.5,7.273092595999522,7320,1.0,0,7,1440,0,1160,6941,61
2,1.0,6.580639137284949,5600,1.0,0,7,720,0,1330,5600,95
5,3.0,8.101980731853192,33474,1.0,3,9,1870,1430,3836,20953,24
3,2.5,7.796057974316123,5867,2.0,0,7,2430,0,2620,5866,4
3,1.75,7.659642954564682,18335,1.0,0,7,1380,740,2050,18333,54
3,2.5,7.456454555176209,7202,1.0,0,7,1330,400,2100,8125,24
4,3.5,8.026496938945412,4777,2.0,0,9,3060,0,3060,4935,8
4,2.75,7.791935956938058,4635,1.5,0,7,2420,0,1590,3150,110
3,2.0,7.473637108496206,6600,1.0,0,7,1760,0,2590,6600,17
4,2.25,7.808323050391055,11250,1.0,0,8,2460,0,1630,10216,56
5,3.25,7.687538766201629,7200,2.0,0,7,2180,0,1840,7644,33
3,1.0,7.115582126184454,9568,1.0,0,7,1230,0,1270,9575,53
4,1.75,7.53955882930103,9600,1.0,0,7,1020,860,1560,14400,69
5,2.75,8.074337694089515,8001,2.0,0,9,3210,0,3190,6624,1
4,3.25,8.326274787396764,11444,2.0,0,11,4130,0,3720,11431,14
2,1.75,7.2868764117507,4800,1.0,0,7,850,610,2050,5592,65
2,2.0,7.266128779556451,3880,1.0,0,7,1430,0,1430,3880,66
3,1.0,7.048386408721883,12402,1.0,0,6,1150,0,1400,13600,46
3,2.5,7.696667081526462,4692,2.0,0,8,2200,0,2440,3833,10
4,2.75,7.878912912297133,35070,1.5,0,8,2640,0,2520,34986,52
3,0.75,7.828436359157585,20000,2.0,0,7,2510,0,2130,20000,54
3,2.5,8.029758520440822,5871,3.0,0,8,2510,560,2220,4000,87
4,2.5,7.390798521735676,219542,2.0,0,7,1620,0,2240,217800,35
2,1.0,6.769641976852503,11100,1.0,0,6,870,0,1370,10404,75
5,2.0,7.57095858316901,7642,1.5,0,7,1940,0,1940,8724,58
4,2.0,7.616283561580385,103672,1.0,0,7,2030,0,1560,325393,46
3,2.5,7.80016307039296,18674,2.0,0,8,2440,0,2530,10603,21
4,2.5,8.253488028345904,16619,2.0,1,10,3840,0,3600,16553,32
4,1.75,7.421177528595393,13125,1.0,0,8,1670,0,2360,12500,42
4,2.5,7.7279755421055585,7665,2.0,0,9,2270,0,2450,8706,29
2,1.0,6.985641817639208,4000,1.0,0,7,1080,0,1530,4240,75
4,1.75,7.591357046698551,8400,1.0,0,7,1330,650,1920,8400,47
3,2.25,7.650168700845001,20018,1.0,4,8,1470,630,2410,17196,67
3,1.75,7.606387389772652,4905,1.0,0,7,1230,780,2210,1834,103
3,2.25,7.327123292259293,1245,3.0,0,8,1520,0,1520,1470,11
3,2.0,7.403061091090091,13249,1.0,0,7,1640,0,1640,9240,20
3,2.0,7.313886831633462,5200,1.0,0,7,1060,440,1640,5200,38
4,2.5,8.061802274538348,5340,2.0,0,7,3170,0,3010,5340,15
3,2.0,7.415175109613295,8174,1.0,0,7,830,830,1610,9318,34
3,2.25,7.300472814267799,97138,1.5,0,7,1480,0,1730,176418,31
3,1.0,7.074116816197362,8400,1.0,0,7,1180,0,1740,7020,64
2,2.5,6.621405651764134,1430,2.0,0,8,750,0,1320,2790,9
4,1.5,7.544861068658458,10707,1.0,0,7,1890,0,1610,8827,53
3,1.5,7.13966033596492,3135,1.5,0,8,1260,0,1700,4180,84
2,2.5,7.390798521735676,3795,2.0,0,7,1620,0,1620,6000,1
3,1.75,7.640603826393634,5200,1.0,0,7,1040,1040,1410,6550,41
3,1.5,7.456454555176209,9509,2.0,0,8,1270,460,1810,8795,60
4,1.75,7.736743682453495,10290,1.0,0,7,1340,950,1800,7605,55
3,2.25,7.155396301896734,1517,2.0,0,8,1080,200,1280,1681,7
2,1.0,6.55250788703459,6046,1.0,0,6,700,0,990,6790,65
3,1.0,7.601402334583733,22500,1.0,0,7,1680,320,2000,10000,76
3,2.0,7.32052696227274,6710,1.0,0,7,1070,440,1660,6600,43
2,1.0,6.825460036255307,5029,1.0,0,7,920,0,1230,5029,77
3,1.75,7.13966033596492,3604,1.0,0,7,1260,0,1430,3767,3
3,1.0,7.02197642307216,2300,1.0,0,7,820,300,1430,5100,103
4,2.0,7.875119281040293,9663,1.0,1,8,1330,1300,1900,8894,59
3,3.25,8.003363058629947,189852,2.0,0,10,2990,0,3500,48760,41
5,2.25,7.878912912297133,14959,1.0,0,7,1770,870,3240,17904,86
2,2.5,7.427144133408616,977,3.0,0,9,1680,0,1680,977,6
3,3.25,7.340186835320115,1428,3.0,0,9,1540,0,1660,3300,2
3,2.5,7.601402334583733,4500,2.0,0,7,2000,0,2230,4501,5
4,1.75,7.507141079727608,22043,2.5,0,7,1820,0,1880,19961,97
3,1.75,7.365812837209472,9719,1.0,0,7,1580,0,1760,8539,53
4,2.25,7.650168700845001,8050,2.0,0,8,2100,0,2190,7700,37
3,2.5,8.000014093678072,16996,2.0,0,10,2980,0,2980,15438,23
3,1.5,6.93828448401696,7184,1.0,0,7,1030,0,1330,7262,47
3,1.75,7.193685818395112,9200,1.0,0,7,1330,0,1590,9200,42
3,1.75,7.030857476116121,5111,1.0,0,7,930,200,1360,4424,73
3,2.25,7.384610383176974,7187,2.0,0,7,1610,0,1640,7194,27
2,1.0,6.3818160174060985,10945,1.5,0,5,590,0,2020,15180,32
3,1.75,7.534228326274089,4320,1.0,0,7,970,900,1810,3900,95
3,2.5,7.43307534889858,10592,1.0,0,8,1690,0,2260,9945,6
3,2.5,7.944846711001996,14890,1.0,4,9,1770,1050,3740,14890,30
5,2.25,7.840312983320164,3750,1.5,0,7,1510,1030,1780,3750,90
4,1.75,7.692113339595466,9400,1.0,0,7,1450,740,1980,9000,53
3,2.5,7.496097345175956,11034,2.0,0,8,1800,0,1940,8900,28
3,1.75,7.479299637782834,6000,1.0,0,7,1130,640,1900,7200,63
2,2.5,7.576097340623111,2162,2.0,0,9,1500,450,1800,2457,3
4,3.25,8.108021221376747,8587,3.0,0,11,2950,370,1860,5668,7
3,1.75,7.390798521735676,7540,1.0,0,7,1310,310,1580,7540,27
2,2.0,7.090909822079984,3900,1.0,0,8,1200,0,1440,5580,9
3,2.75,7.969357742016346,12130,2.0,3,10,2830,60,2415,11538,28
4,2.5,7.844240718141811,4770,2.0,0,8,2550,0,2380,4590,10
3,2.0,7.905072849498666,5000,2.0,0,6,2710,0,850,5000,64
3,1.0,7.099201743553092,3328,1.5,0,7,1210,0,1640,3333,91
3,1.75,7.039660349862076,8558,1.0,0,7,1140,0,1490,10530,33
4,2.0,7.479299637782834,6000,2.0,0,7,1770,0,1340,6000,34
3,1.5,7.560601162768557,61014,1.0,0,6,1920,0,1616,61014,62
3,1.0,6.957497370876951,6240,1.0,0,5,1050,0,1410,6240,67
3,1.0,6.78105762593618,8976,1.0,0,6,880,0,990,8760,49
2,2.0,7.581209826196346,4018,1.0,0,7,980,980,1240,4641,65
4,2.5,7.989899374942939,43560,1.0,2,9,2550,400,3260,41016,64
3,1.0,7.030857476116121,10018,1.0,0,6,1130,0,1770,7700,61
5,3.25,8.232440158470336,9792,2.0,0,9,2550,1210,2960,16500,31
4,1.0,7.550135342488429,9000,1.0,0,7,1290,610,1950,10800,67
3,1.0,7.123672785204607,6195,1.0,0,6,1240,0,1760,11080,67
5,3.0,7.741099090035366,8214,2.0,0,8,2300,0,2594,4950,2
3,3.5,7.916078096302786,3785,2.0,0,9,2190,550,2060,3457,14
3,1.75,7.616283561580385,9032,2.0,2,7,2030,0,2350,8937,52
3,2.25,7.244941546337007,1320,3.0,2,8,1400,0,1490,1449,9
2,1.0,7.710205194432532,11472,2.0,0,7,2230,0,1870,8649,64
2,1.0,6.7226297948554485,4000,1.0,0,6,830,0,950,4000,60
3,2.75,8.092851027538384,39586,1.5,0,11,3270,0,3480,35998,27
5,2.5,7.95892649305011,4000,2.0,0,8,2160,700,1340,1224,105
3,1.75,7.57095858316901,167125,1.0,1,7,1480,460,1910,127195,60
3,1.75,7.848153086199526,8400,1.0,0,7,1970,590,1970,8400,56
3,2.5,7.53955882930103,6047,2.0,0,8,1880,0,2120,7188,22
3,1.5,7.2305631534092925,12196,1.0,0,7,1380,0,1600,10720,48
5,3.0,7.682943169878292,2440,1.5,0,8,1450,720,2070,4000,104
3,1.75,7.099201743553092,7500,1.0,0,7,1210,0,1250,6000,64
4,1.75,7.621195162809845,3570,1.0,0,7,1020,1020,1790,4206,98
5,3.25,8.321421586897879,7920,2.0,3,9,3150,960,3890,7800,94
2,1.75,7.53955882930103,7208,1.0,0,7,940,940,1880,8051,64
3,2.0,6.918695219020472,7380,1.0,0,7,1010,0,1650,9030,33
5,2.75,7.976251943745623,5802,2.0,0,7,2910,0,2910,5000,9
3,2.5,7.783640596221253,81892,2.0,0,8,2400,0,1370,37270,30
3,1.75,7.779466967458324,6000,1.0,0,6,1240,1150,2020,6000,107
3,2.25,7.678326356506885,15360,1.0,0,8,1410,750,2180,8480,15
5,2.5,7.76004068088038,8000,1.0,0,8,1560,784,2344,8000,39
3,1.0,7.300472814267799,7374,1.0,0,6,760,720,1480,8934,61
3,2.5,7.983098940710892,33981,2.0,2,9,2930,0,3720,35230,15
4,2.5,7.855932199718614,3943,2.0,0,8,2580,0,1700,5772,2
4,1.0,7.714677473800927,7620,1.0,0,7,1120,1120,1080,7620,49
2,1.0,6.431331081933479,2475,1.0,0,6,620,0,1290,2475,104
4,3.5,8.208219383496834,4960,2.0,0,9,2870,800,1520,6335,10
4,2.5,8.003363058629947,9374,2.0,0,9,2990,0,2440,8711,12
3,1.0,7.13966033596492,5000,1.0,0,6,1260,0,1180,7500,47
3,1.5,7.090909822079984,890,2.0,0,8,1030,170,1230,2120,7
3,1.75,7.340186835320115,1044,3.0,0,8,1540,0,1580,3090,1
3,1.0,7.591357046698551,18730,1.0,0,7,1280,700,1356,9450,72
3,2.5,7.8826922062890254,40705,2.0,0,9,2650,0,2550,42625,21
5,2.75,8.016647877057803,7679,2.0,0,9,3030,0,3080,6341,1
3,1.5,7.123672785204607,983,3.0,0,8,1240,0,1240,1026,6
3,2.5,7.534228326274089,6821,2.0,0,7,1870,0,1970,6821,26
4,2.5,7.581719640125308,3207,2.0,0,7,1961,0,1961,3401,9
2,1.0,7.390798521735676,9855,1.0,4,8,1320,300,1820,7700,67
3,2.25,7.473637108496206,11946,2.0,0,8,1760,0,2080,12068,37
3,1.75,7.591357046698551,7000,1.0,0,8,1360,620,1880,7200,38
3,2.0,7.534228326274089,5909,1.0,0,7,1270,600,1870,7887,29
3,2.5,7.934155233536322,19485,2.0,0,9,2790,0,2580,17859,25
3,2.5,7.8636512654486515,7465,2.0,0,9,2600,0,2660,7683,27
4,2.25,8.064950891749143,6105,2.0,0,10,3180,0,3180,6029,110
2,1.0,6.878326468291325,5600,1.0,0,6,970,0,1020,5600,64
2,1.0,6.8679744089702925,5150,1.0,0,6,960,0,1010,5000,64
3,2.5,7.43307534889858,3322,2.0,0,7,1690,0,1650,3446,12
3,3.5,8.253488028345904,53696,2.0,0,9,3840,0,3810,35181,19
4,2.5,7.450660796211539,9600,1.0,0,7,1120,600,1520,9400,54
5,1.75,7.65491704784832,8500,1.0,0,7,1100,1010,2020,8500,53
4,2.0,7.848153086199526,7798,1.0,0,7,1890,670,1330,7798,68
3,2.5,7.450660796211539,1916,2.0,0,7,1720,0,1760,1916,10
2,2.5,7.039660349862076,1182,3.0,0,8,1140,0,1290,1189,8
3,1.75,7.237778191923443,10905,1.0,0,6,860,530,1390,10839,58
3,2.5,7.897668150726906,11575,1.0,3,8,2130,560,2390,11782,58
3,1.75,7.359467638255621,2600,1.5,0,8,1570,0,1490,4000,84
3,1.75,7.669028288589683,3584,1.0,0,7,1070,1070,1620,4000,63
1,1.0,7.01301578963963,5421,1.0,0,6,1110,0,1230,8100,80
3,2.5,7.462214939768189,4960,2.0,0,8,1740,0,1740,5021,23
3,2.0,7.293697720601438,4640,1.5,0,7,1470,0,1700,5000,89
4,3.5,7.976251943745623,5260,2.0,0,9,2910,0,2910,5260,3
4,2.0,7.293697720601438,7412,1.0,0,7,1470,0,1390,7825,48
3,2.0,7.307202314764738,9285,1.0,0,8,1490,0,2040,6681,20
4,2.5,7.57095858316901,10133,2.0,0,8,1940,0,1940,7265,23
3,2.25,7.878912912297133,7544,1.0,0,10,2640,0,2650,7904,20
3,2.5,7.409136443920128,4218,2.0,0,8,1650,0,1650,4559,15
3,2.0,7.244941546337007,2445,1.0,0,7,840,560,1400,3200,13
4,2.5,7.462214939768189,6000,1.0,0,7,1740,0,1190,6000,63
4,2.5,7.664346632098617,9013,2.0,0,8,2130,0,2350,8982,27
4,3.5,8.382747094863314,18361,2.0,0,11,4370,0,4190,13641,14
4,3.25,8.229777750081887,74052,2.0,0,10,3750,0,4920,74052,2
2,1.0,7.090909822079984,8063,1.0,0,6,1200,0,1200,7500,57
3,2.5,7.560601162768557,1896,3.0,3,8,1920,0,1670,2994,15
4,2.5,7.640603826393634,11176,1.0,0,8,2080,0,1390,7928,61
4,3.5,7.682943169878292,3672,2.0,0,9,2170,0,1950,3450,26
3,2.25,7.576097340623111,9600,1.0,0,7,1200,750,1760,8850,28
2,1.0,7.048386408721883,6098,1.0,0,7,950,200,1790,8455,67
3,2.5,7.427144133408616,10455,2.0,0,8,1680,0,1860,10063,33
5,2.5,8.188966863648876,20001,2.0,0,9,3600,0,2860,21780,39
3,1.75,7.353081920515432,21000,1.0,0,7,1560,0,1070,7920,61
4,1.75,7.456454555176209,6500,1.0,0,7,1250,480,1910,8100,70
4,1.5,7.215975002651466,6110,1.0,0,7,1010,350,1520,6110,60
3,1.75,7.409136443920128,8254,1.0,0,7,1060,590,2280,9450,64
3,1.0,7.02197642307216,10665,1.0,0,6,1120,0,1240,10639,54
3,2.0,7.450660796211539,7704,1.0,0,7,1160,560,1620,7600,46
3,1.5,7.293697720601438,6867,1.0,0,8,1470,0,1470,6523,60
3,1.75,7.640603826393634,12522,1.0,0,6,2080,0,1690,11200,65
3,3.0,8.000014093678072,28000,1.0,0,10,1820,1160,2570,28500,34
3,1.75,7.280008252884188,61419,1.0,0,8,1450,0,2256,82328,39
3,1.5,7.951911381854188,10182,1.0,0,8,1510,1330,2210,9669,64
3,1.0,7.048386408721883,5120,1.0,0,6,800,350,1220,5120,69
2,1.5,6.947937068614969,83199,1.0,0,7,870,170,1760,75794,50
3,2.5,7.616283561580385,2805,2.0,0,8,1720,310,1670,2898,14
3,2.5,7.53955882930103,6008,2.0,0,7,1880,0,2180,5185,6
3,2.5,8.157943507105037,12410,2.0,0,8,2590,900,1740,14448,6
3,2.0,7.1785454837637,2550,1.0,0,7,780,530,1460,5100,29
4,2.5,7.62608275807238,12500,1.0,0,7,1300,750,1790,7900,50
3,3.5,8.213652703029998,8837,2.0,0,10,3690,0,3690,9585,14
3,1.5,7.201170883281678,6000,1.5,1,9,1340,0,2600,6000,88
4,2.0,7.696667081526462,7700,1.0,0,7,1100,1100,1790,7700,36
4,2.5,8.092851027538384,6055,2.0,0,9,3270,0,2740,7367,8
3,3.5,7.507141079727608,1991,2.0,0,8,1430,390,1550,1460,1
2,1.5,7.300472814267799,15641,1.0,0,7,1480,0,1520,7525,75
3,2.5,7.682943169878292,4912,2.0,0,7,2170,0,2010,4395,12
4,4.5,8.304247465078474,8400,2.0,0,9,3220,820,3940,8400,9
4,2.5,7.645397699428633,12833,1.0,0,7,1220,870,1740,11200,46
3,1.75,7.300472814267799,4050,1.0,0,7,870,610,1350,4500,89
3,1.75,7.479299637782834,8868,1.0,0,7,1770,0,1630,9706,56
3,2.0,6.846943139585379,5000,1.0,0,7,880,60,1420,5000,74
3,1.0,7.307202314764738,15850,1.0,0,7,1490,0,1950,13228,69
3,1.5,7.5126175446745105,217800,1.0,0,7,1010,820,2450,165963,34
4,2.0,7.507141079727608,5001,2.0,0,7,1820,0,1440,5408,13
4,1.5,7.7279755421055585,6010,1.0,0,8,1290,980,2120,5987,61
3,2.25,7.396948602621014,12295,2.0,0,7,1630,0,1730,9948,30
4,3.0,8.052296499538647,9058,1.0,0,9,2140,1000,2760,10018,26
2,1.0,6.710523109452428,4025,1.0,2,6,820,0,1410,5750,93
4,1.5,7.484930283289661,5100,1.0,0,7,1320,460,1880,5100,62
3,1.75,7.293697720601438,5000,1.5,0,7,1470,0,1530,5000,115
4,4.0,7.934155233536322,16117,2.0,0,9,2790,0,2740,25369,16
3,1.0,7.147559271189454,7500,1.0,0,7,1270,0,1340,3000,62
3,1.75,7.155396301896734,10016,1.0,0,7,1280,0,1670,9764,40
2,1.75,7.630946580890459,2700,1.0,0,7,1030,1030,1390,2700,86
3,2.5,7.555381944240273,4755,2.0,0,8,1910,0,2460,6099,18
4,3.0,7.762596048540069,5627,1.0,0,8,1490,860,2020,5627,55
3,2.5,7.237778191923443,4997,2.0,0,7,1390,0,2340,4125,11
3,1.5,7.479299637782834,30689,1.0,4,9,1770,0,2650,30280,62
3,2.25,7.484930283289661,6120,1.5,0,9,1390,390,1960,5568,88
5,3.0,8.24301946898925,42316,1.5,0,9,3800,0,2580,35775,31
4,2.5,8.071218539969863,22651,1.0,0,8,1610,1590,2030,5500,45
4,4.25,8.160803920954665,8750,1.0,4,9,2140,1360,3110,8750,64
3,1.0,7.155396301896734,9898,1.0,0,7,1280,0,1290,9625,47
2,1.0,7.293697720601438,25661,1.5,0,4,1470,0,1670,43301,83
2,1.75,7.378383712996714,4000,1.0,0,7,850,750,1860,4000,97
3,2.5,7.601402334583733,9669,2.0,0,8,2000,0,1930,9202,23
3,2.0,7.438971592395862,10000,2.0,0,8,1700,0,1460,9621,23
3,1.0,7.390798521735676,10610,1.0,0,6,1620,0,1680,10795,57
4,4.5,7.897668150726906,7350,1.5,0,7,2690,0,1660,9000,66
3,1.75,7.300472814267799,6800,1.0,0,7,1480,0,1500,7900,47
5,3.75,8.509362612301048,13990,2.0,2,11,3760,1200,5200,18116,14
3,1.75,7.170888478512505,4000,1.0,0,7,900,400,1750,4000,62
4,1.75,7.621195162809845,9322,1.0,0,8,1440,600,1910,10026,38
3,1.75,7.53955882930103,30346,1.0,0,8,1880,0,2260,5883,27
3,1.0,7.501634457883413,7200,1.0,0,7,1130,680,1810,8100,61
3,2.5,7.496097345175956,1120,2.0,0,8,1800,0,1800,2380,4
4,3.0,7.85979918056211,6160,2.0,0,8,2590,0,2670,5600,1
5,2.5,7.550135342488429,9460,1.0,0,7,1190,710,1940,8360,46
3,2.5,7.836369760545124,43733,2.0,0,8,1530,1000,1730,43548,24
4,2.5,7.8826922062890254,4120,2.0,0,8,2650,0,2030,3768,1
6,3.25,7.944846711001996,4536,2.0,0,8,1930,890,2820,4536,98
3,1.0,7.048386408721883,3000,1.0,0,6,1150,0,1460,3200,109
4,2.5,7.771067086065406,10000,1.0,0,8,1660,710,2480,9875,41
2,1.0,6.918695219020472,6000,1.0,0,6,1010,0,1610,7313,71
2,1.75,7.208600337960199,4614,1.0,0,8,1350,0,1680,4775,7
2,1.0,6.55250788703459,9500,1.0,0,6,700,0,1020,5617,64
4,2.5,7.523481312573497,6037,2.0,0,7,1850,0,1860,6037,24
4,2.5,8.029758520440822,7207,2.0,0,10,2670,400,3190,7523,88
4,3.25,8.169336395928386,20012,2.0,0,11,3530,0,3850,20707,29
2,1.0,7.273092595999522,33747,1.5,0,7,1440,0,1980,8400,87
3,1.75,7.259116128097101,3000,1.0,0,5,710,710,1960,5000,1
3,2.0,7.507141079727608,1358,3.0,0,9,1820,0,1710,1367,1
2,1.0,6.78105762593618,4000,1.0,0,7,880,0,1150,4000,75
3,2.5,8.083637203141548,33151,2.0,2,10,3240,0,4050,24967,20
2,1.0,6.594413459749778,2600,1.0,0,6,730,0,1480,3900,97
