bedrooms,bathrooms,sqft_lot,floors,view,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price_log,sqft_living_log,property_age
3,1.75,7500,1.0,1,7,1300,270,1590,7660,12.721888795877375,7.359467638255621,62
3,1.0,9000,1.0,0,7,1320,0,1320,9800,12.188422799337028,7.186144304522325,49
4,2.75,7636,1.0,0,8,1440,1110,2290,8223,13.27560106915621,7.844240718141811,29
3,1.75,7207,1.0,0,7,1250,310,1540,7485,12.994532278619134,7.353081920515432,32
4,2.25,8616,2.0,0,8,2360,0,2360,9337,13.53115760450794,7.766840537085513,41
3,1.75,5000,2.0,0,7,1210,120,1500,4000,13.185340054498226,7.193685818395112,106
3,1.0,9000,1.0,0,7,1070,0,1840,12000,12.487488878546145,6.976348070447749,65
3,1.25,13737,1.0,3,6,810,700,2560,10202,12.89295272879663,7.32052696227274,54
3,2.5,3469,2.0,0,8,1710,0,2120,3560,13.169725856249233,7.444833273892193,16
4,2.75,10819,2.0,0,10,2790,0,3080,12603,13.547632419997361,7.934155233536322,19
4,2.5,5450,2.0,0,9,2620,0,2590,5371,13.381647518543097,7.8713112033234065,14
5,2.5,24759,1.0,0,8,1670,1300,2100,21803,13.05942570755364,7.9966538754626075,46
3,1.75,7854,1.0,0,7,1050,0,1360,7668,12.377927112974284,6.957497370876951,40
3,1.0,8712,1.0,0,7,1280,0,1420,8800,12.283038316285214,7.155396301896734,59
3,1.0,8400,1.0,0,7,1030,0,1270,8400,12.965009907449353,6.93828448401696,52
3,2.25,7800,1.0,0,8,1390,510,1730,7800,12.54254845357358,7.550135342488429,38
5,3.0,9804,1.0,0,9,1740,1330,2550,9689,13.484226240787052,8.029758520440822,47
2,2.75,4139,2.0,0,8,1760,0,1870,3076,12.948012371209098,7.473637108496206,5
2,1.0,5400,1.0,0,7,930,0,1050,5400,12.84529412258351,6.836259277277067,63
2,1.0,7683,1.0,0,6,880,0,1370,7695,12.694962428316714,6.78105762593618,73
3,2.5,1016,3.0,0,7,1310,50,1365,1156,13.190023895035274,7.215975002651466,12
4,2.75,8560,1.0,0,7,1560,570,2130,8560,12.553205710188037,7.664346632098617,23
3,1.0,7469,1.5,0,6,1120,360,1460,7379,12.468440756144114,7.300472814267799,75
4,1.0,6388,1.5,0,7,1500,0,980,5366,12.896719202134523,7.313886831633462,64
3,2.25,5004,2.0,0,8,1670,0,1850,5276,13.091803133887817,7.421177528595393,28
4,1.75,9828,1.0,0,8,2060,0,2260,9996,13.369225017834633,7.630946580890459,55
4,2.5,8158,1.0,0,8,1660,500,1520,7208,13.279368835614243,7.6783263565068856,63
4,2.0,11583,1.0,3,8,1190,1590,2580,10241,13.377007146164305,7.930565854233965,60
3,2.0,7651,1.0,0,7,1490,0,1590,7795,12.441148720271016,7.307202314764738,27
2,1.0,6460,1.0,0,6,740,0,1170,6975,12.092349482427034,6.608000625296087,62
4,2.5,6325,2.0,0,7,1860,0,1860,6449,12.581081982573842,7.528869256642251,24
2,2.75,20917,1.5,0,5,1590,0,1310,6000,12.20582761551277,7.372118028337787,95
2,1.0,2340,1.0,0,7,850,0,1300,3000,13.22401883781393,6.7464121285733745,93
2,1.0,4188,1.0,0,8,1030,0,1450,3376,12.154521423145216,6.93828448401696,34
3,2.0,9550,1.0,0,8,1850,0,2250,9550,12.574185427296195,7.523481312573497,27
4,2.0,4590,2.0,0,8,1830,0,1650,4590,13.45883704259595,7.5126175446745105,107
3,2.0,8853,1.0,0,7,1560,0,1610,8750,12.506180941677357,7.353081920515432,48
4,1.75,8320,1.0,0,7,1230,500,1840,9800,12.460718739865236,7.456454555176209,38
3,2.5,7214,2.0,0,8,1930,0,1930,7266,13.180634172318978,7.565793282428515,10
3,2.25,3677,2.0,0,7,1422,0,1677,3677,12.409017571151187,7.260522598089852,3
3,2.0,5000,1.5,0,7,1380,0,1350,5000,13.241036683319184,7.2305631534092925,98
3,2.5,4203,2.0,0,8,2430,0,2500,4798,13.151924121391561,7.796057974316123,14
4,2.5,7091,2.0,0,9,2610,0,2610,7773,12.691583538230217,7.8674885686991285,28
3,2.25,217800,2.0,0,8,2000,0,2220,217800,13.199326270390594,7.601402334583733,19
2,1.0,5000,1.0,0,6,490,430,1500,5000,12.543619304752651,6.825460036255307,66
4,1.75,5500,1.5,0,7,1050,700,1640,5500,13.038983942375959,7.467942332285852,89
3,1.75,8970,1.0,0,7,1180,840,2140,8008,13.07107218827772,7.611347717403621,34
4,2.25,44431,1.0,0,9,2460,0,2830,44431,13.710151153416941,7.8083230503910555,58
4,3.0,7260,1.0,0,8,1780,0,1810,7920,13.195987375318552,7.484930283289661,51
2,1.0,3600,1.0,0,7,1080,0,2230,4500,12.969214528909768,6.985641817639208,93
3,1.0,5411,1.0,0,7,1250,0,1490,6320,12.012542506616832,7.1316985104669115,35
4,2.25,7700,2.0,0,7,1870,0,1970,7700,13.161586013632684,7.534228326274089,38
3,1.75,8432,1.0,0,8,1230,470,1800,7842,13.07107218827772,7.438971592395862,38
4,1.5,47045,1.0,0,6,1480,0,1530,11000,12.553205710188037,7.300472814267799,73
4,2.5,6228,2.0,0,8,1930,0,1930,6168,12.680755933074881,7.565793282428515,15
4,2.75,21810,2.0,0,10,3130,0,3330,21810,13.641158361294979,8.049107721326406,22
3,2.25,6000,2.0,0,7,1370,0,1370,6200,12.567240979056246,7.223295679562314,23
3,1.75,8106,1.0,0,7,960,0,1650,8035,12.834683971615659,6.8679744089702925,53
3,1.75,7128,1.0,0,7,1260,0,1330,7326,12.764261701882237,7.13966033596492,46
3,1.5,7749,1.0,0,7,1480,0,1140,5320,13.00908493083534,7.300472814267799,55
4,2.5,9643,2.0,0,7,1930,0,1930,7525,12.660331092405906,7.565793282428515,23
2,1.0,5340,1.5,0,6,870,0,1190,4440,12.511021043346638,6.769641976852503,109
4,1.0,8400,1.5,0,7,1300,0,1330,8400,12.660331092405906,7.170888478512505,62
3,1.75,6930,1.0,0,7,1490,0,1880,6861,12.409017571151187,7.307202314764738,25
2,1.0,5484,1.0,0,8,1030,350,1380,5347,13.205078204093496,7.2305631534092925,68
4,2.0,8190,1.5,0,7,1190,0,1190,1567,13.710151153416941,7.0825485693553,70
4,4.25,6552,2.0,3,10,2870,1380,3640,8841,14.711598990684092,8.35490952835879,7
2,2.0,6045,1.0,0,8,1920,0,1670,5200,13.224921770781943,7.560601162768557,12
3,1.75,12522,1.0,0,6,2080,0,1690,11200,12.428820118415677,7.640603826393634,65
3,2.5,54160,2.0,2,9,2690,530,3460,44374,13.551546314212295,8.0774471493312,34
4,3.0,5854,1.0,3,10,2060,1620,3140,5000,13.795308871054397,8.210939733379021,48
5,2.5,9600,1.0,0,7,1270,800,1950,7800,12.886643575525625,7.635786861395585,53
3,1.75,2200,2.0,0,7,1480,0,1360,2190,12.936036208848487,7.300472814267799,20
4,2.5,6921,2.0,0,8,2000,0,2430,6339,12.847929163278053,7.601402334583733,12
3,2.5,5259,2.0,0,8,1560,0,2170,5461,13.246351123968212,7.353081920515432,16
2,1.0,8961,1.0,0,7,1390,210,1502,6798,12.294545870166347,7.3783837129967145,66
4,2.5,10500,1.0,0,7,1140,800,2200,10500,13.217675375388819,7.57095858316901,39
3,1.75,3000,1.0,2,7,770,770,1420,4200,13.146142402068602,7.340186835320115,95
2,1.0,8860,1.0,0,6,820,0,1660,15375,12.193498926601634,6.710523109452428,65
3,2.25,8784,1.0,0,7,1230,550,1780,7704,13.060490101343552,7.484930283289661,38
3,1.75,242629,1.0,0,7,1560,0,2320,220654,13.28787951079572,7.353081920515432,34
4,2.25,8862,1.0,0,8,1270,940,2030,8862,13.049794835104816,7.701200180857446,38
2,1.75,114562,1.0,0,7,2040,0,1850,94960,13.120363378739663,7.621195162809845,47
3,2.25,11500,1.0,0,8,1920,0,2260,8866,13.151924121391561,7.560601162768557,15
3,1.75,5000,1.0,0,9,1230,700,2300,6000,13.482134921922801,7.565793282428515,79
3,2.0,4250,1.0,0,6,890,810,1440,4250,12.923914877701906,7.438971592395862,71
4,3.25,6500,2.0,0,8,2450,1000,1750,6500,13.652992804936396,8.146419323098003,21
4,3.25,35021,2.0,0,10,3440,0,3440,35021,13.864301674514206,8.14351740579748,32
4,2.5,13435,2.0,0,10,2380,0,2730,9677,13.381647518543097,7.7752758464868625,23
4,2.25,5350,1.5,0,7,1460,940,1250,4880,13.3374763699232,7.783640596221253,86
4,4.5,84267,2.0,2,11,5670,0,4100,83729,13.74830287778897,8.643120748014027,7
3,1.0,10320,1.0,0,7,1140,0,1140,10412,12.84529412258351,7.039660349862076,52
3,1.75,5375,1.0,0,7,1270,400,1460,6125,13.457407451830088,7.421177528595393,63
4,2.25,8005,1.0,0,8,1280,630,1860,8010,13.176853456625999,7.555381944240273,55
3,1.75,9452,1.0,0,8,1560,0,2200,9985,12.959846800844963,7.353081920515432,41
2,1.75,8645,1.0,0,7,1500,0,1220,8645,12.427218202181711,7.313886831633462,52
5,3.25,6642,2.0,0,9,4475,0,3720,6633,13.850376611025585,8.406485069431817,1
4,2.75,11900,1.0,3,9,1640,1200,2790,10070,13.579789490265188,7.951911381854188,54
3,1.0,18050,1.0,0,7,1020,0,1750,11640,12.899097318586382,6.928537818164665,46
3,1.5,9000,1.0,0,7,1410,0,1910,7214,12.524530013005734,7.252053951852814,62
3,1.0,2500,1.5,0,8,1520,0,1880,3600,13.217675375388819,7.327123292259293,103
1,1.0,6890,1.0,0,4,730,0,1790,7969,11.849404844423074,6.594413459749778,89
3,1.0,6250,1.0,0,7,990,200,1760,6434,12.429220196836383,7.0825485693553,61
3,2.25,8909,2.0,2,7,1410,0,2050,8909,12.669809806411457,7.252053951852814,27
2,1.0,57000,1.0,0,7,1240,0,3050,25545,13.132315688453556,7.123672785204607,53
5,2.5,9248,1.0,0,8,1300,1200,2090,8568,13.061553363403824,7.824445930877619,49
3,1.0,9206,1.5,0,7,1050,0,1380,6384,12.793862088206213,6.957497370876951,61
4,2.75,8500,1.0,4,9,1480,1200,2940,8650,14.03263684178157,7.893945138235959,53
3,2.5,16080,1.0,2,9,1340,1040,2560,10070,13.80141264778304,7.7752758464868625,51
2,1.0,4228,1.0,0,7,860,200,1060,4187,13.151924121391561,6.966967138613983,109
3,1.75,41900,1.0,0,8,1310,990,1160,8547,12.676079399771027,7.741099090035366,76
4,3.0,7426,1.0,0,7,1090,920,1470,7426,12.644330802262578,7.606387389772652,64
2,1.0,5000,1.0,0,7,730,360,990,5250,12.784653174819363,6.994849985833071,73
4,1.75,5595,1.0,0,7,1510,810,1840,5596,13.560619598657233,7.749753406274437,59
3,1.0,7541,1.0,0,6,1040,0,1140,6100,12.691583538230217,6.947937068614969,64
4,2.75,8677,1.5,0,7,1810,0,1740,8677,12.245298166364206,7.501634457883413,53
2,1.0,12775,1.0,4,6,1150,0,2440,11852,13.623139877437296,7.048386408721883,107
3,2.5,11254,1.0,2,9,2360,0,2390,11254,13.151924121391561,7.766840537085513,25
3,1.5,3400,1.5,0,8,1420,550,1940,4000,13.102162710901053,7.58629630715272,86
4,3.0,28300,1.0,0,8,2690,0,2820,27100,13.42246945133505,7.897668150726906,16
4,2.5,4080,1.0,0,7,1040,1040,1340,4080,12.793862088206213,7.640603826393634,53
4,2.5,4080,1.0,0,7,1040,1040,1340,4080,13.217675375388819,7.640603826393634,53
3,1.5,9000,1.0,0,7,1370,0,1400,9075,12.323860125621126,7.223295679562314,53
3,2.75,9360,1.5,0,8,3410,0,2260,10128,13.122365377402328,8.134760782418645,48
4,2.0,11700,1.0,0,8,1850,0,2110,11700,12.861001210669146,7.523481312573497,46
5,2.75,12611,2.0,0,10,3010,0,2890,9456,13.638416513885966,8.010027528481734,21
3,2.25,3056,2.0,0,7,1530,0,1560,3064,13.012550743537489,7.333676395657684,12
5,1.75,21357,1.0,0,7,1420,1270,2600,17539,13.500801182986649,7.897668150726906,63
4,1.5,7140,1.0,2,8,1490,1320,2240,6825,13.26212705890841,7.941295570906532,61
3,1.75,7300,1.0,0,7,1240,570,1460,7560,12.971542813248437,7.501634457883413,39
3,2.5,3987,2.0,0,7,1560,0,1600,3152,12.983103608918753,7.353081920515432,13
3,1.0,9611,1.0,0,6,1010,0,1200,9611,12.392556361841777,6.918695219020472,42
2,1.75,1760,1.0,0,6,600,400,2120,2802,13.024752753606561,6.90875477931522,91
2,1.5,1380,3.0,0,7,990,0,1050,1380,12.560247968016562,6.898714534329988,14
2,1.0,4222,1.0,0,5,720,0,860,4785,11.92504173829169,6.580639137284949,73
5,4.5,14731,2.0,0,11,6070,0,4750,13404,14.266586814266963,8.711278615130434,11
5,2.0,2400,2.0,0,7,2270,0,1320,2400,13.355062726308148,7.7279755421055585,110
2,2.5,1073,2.0,0,7,1140,240,1580,2036,12.560247968016562,7.2305631534092925,4
3,1.0,8378,1.0,0,6,840,420,1140,8496,12.180759965737863,7.13966033596492,38
4,2.5,35679,2.0,0,9,2910,0,2720,36728,13.614007404994387,7.976251943745623,28
3,2.0,12825,1.0,0,7,1810,0,1490,10800,13.217675375388819,7.501634457883413,55
4,2.5,8281,2.0,0,9,3160,0,3000,8281,13.935070680332966,8.058643712215618,20
2,2.75,1369,3.0,0,9,1910,0,1910,1879,13.320969944017518,7.555381944240273,13
3,1.0,4380,1.0,0,6,1230,0,1525,6026,12.206077645517674,7.115582126184454,68
4,2.5,6219,2.0,0,9,2960,0,2960,5361,12.813119851828635,7.993282328101591,9
3,2.25,8375,2.0,0,8,2200,0,2200,10002,12.560833759263632,7.696667081526462,27
2,1.5,32175,1.0,0,7,1270,0,1270,10200,12.524530013005734,7.147559271189454,68
4,2.5,12843,2.0,0,9,2540,0,2410,9383,12.768259411382008,7.840312983320164,23
4,3.25,9273,2.0,0,8,3030,0,2360,7632,13.399996629152975,8.016647877057803,27
3,1.75,8835,1.0,0,7,1520,0,1760,8580,13.171155446333852,7.327123292259293,58
4,2.5,7800,2.0,0,7,1560,0,1160,7800,12.476103599529843,7.353081920515432,18
2,1.0,4560,1.0,0,7,970,0,1500,4560,13.444448325847754,6.878326468291325,108
5,3.75,14648,2.0,0,9,3570,0,3160,7882,13.343907249914384,8.18060094759445,10
3,1.0,7740,1.0,0,6,860,490,1130,7740,12.77422616877261,7.208600337960199,68
4,3.5,10400,2.0,0,8,2290,1420,1720,4276,13.222210522327158,8.219056661060598,13
4,1.0,8355,1.5,0,7,1430,0,1550,7938,12.32163544049751,7.266128779556451,32
3,1.0,8571,1.0,0,6,940,0,1100,8573,12.384223015005313,6.846943139585379,65
5,4.5,12250,2.0,0,10,4300,0,3950,12250,13.790193775620484,8.366602832783736,11
4,1.75,13470,2.0,0,11,3990,0,5790,13709,13.997832948091215,8.291797105048733,9
3,1.0,4000,1.5,0,7,1380,0,1690,4000,13.132315688453556,7.2305631534092925,105
4,1.75,7865,1.0,0,7,1010,1010,1650,7865,12.618185607609803,7.611347717403621,52
3,1.0,5670,1.0,0,6,780,700,760,5040,12.04355959836804,7.300472814267799,71
2,1.0,27007,1.0,0,5,1190,0,1730,12632,12.180759965737863,7.0825485693553,105
5,1.5,6300,1.0,0,7,1560,990,1380,6300,12.513561021741964,7.844240718141811,56
5,1.5,6300,1.0,0,7,1560,990,1380,6300,12.818554633046093,7.844240718141811,56
3,1.5,6332,1.0,0,7,1500,0,1500,6337,12.71439814659232,7.313886831633462,62
3,2.5,8250,1.0,0,8,1760,1240,2040,8250,13.151924121391561,8.006700845440367,52
3,1.0,4250,1.0,0,7,1020,670,1820,8865,12.502470376049185,7.43307534889858,48
4,4.0,17832,1.0,0,11,2430,1960,3090,12369,14.060807696391924,8.387312270561717,21
3,2.5,4100,2.0,0,7,1560,0,1660,4400,12.621491384816093,7.353081920515432,30
7,3.0,8624,1.0,0,8,1690,1250,1850,8031,12.948012371209098,7.9865049385539955,38
3,1.0,4100,1.0,0,7,990,140,1800,4100,12.899222326086994,7.030857476116121,74
3,1.0,8437,1.0,0,6,1020,0,1420,8500,12.323860125621126,6.928537818164665,28
2,2.0,2550,2.0,0,6,1310,0,1310,2550,12.296831574998258,7.1785454837637,11
3,2.5,9487,2.0,3,9,2570,0,2490,9898,13.312985389904174,7.852050207265889,26
4,2.0,6867,1.0,0,8,1010,1010,1250,6842,13.345508528717259,7.611347717403621,73
5,2.0,3240,1.0,0,5,840,840,1380,1260,12.847929163278053,7.427144133408616,109
4,2.0,7700,1.5,0,7,1770,0,1710,7700,13.3374763699232,7.479299637782834,53
4,2.75,10970,2.0,0,10,3190,0,2850,8416,13.44081856306726,8.068089626278244,21
4,2.0,7950,1.0,0,6,1440,0,1530,20037,12.326079872504838,7.273092595999522,53
3,2.0,6000,1.0,0,7,1150,0,1980,6360,12.439170488085749,7.048386408721883,59
3,2.5,3658,2.0,0,8,1860,0,1840,3739,13.1421679654829,7.528869256642251,21
4,2.5,5203,2.0,0,8,2430,0,2260,7474,13.1421679654829,7.796057974316123,12
3,2.5,4000,1.5,0,7,1940,0,1440,4000,13.493928313146206,7.57095858316901,109
1,0.0,43377,1.0,0,3,670,0,1160,42882,11.225256725762893,6.508769136971682,49
2,1.0,2970,1.0,0,7,880,0,1370,3060,13.106236027992704,6.78105762593618,88
4,2.5,14196,1.0,0,7,1330,600,1470,12852,12.959846800844963,7.565793282428515,38
4,2.75,7898,1.0,4,8,1560,1560,2630,13868,14.485901262910424,8.045908742270779,52
3,2.5,6162,2.0,0,8,1830,0,1860,7017,12.607867693866968,7.5126175446745105,21
4,2.5,40319,2.0,0,10,3230,0,2990,40234,13.457407451830088,8.080546965824498,28
2,1.0,3000,1.0,0,6,700,0,1560,4500,12.644330802262578,6.55250788703459,97
3,1.75,8580,1.0,0,7,1010,0,1500,8580,12.765691290604371,6.918695219020472,54
4,1.75,10061,1.0,4,7,1410,1050,2300,10061,13.579789490265188,7.8083230503910555,54
4,2.5,5000,2.0,0,8,2230,0,2230,6137,12.628070334272698,7.7102051944325325,12
3,2.5,2865,2.0,0,7,1570,0,1610,2582,12.660331092405906,7.359467638255621,12
5,3.5,6600,2.0,0,7,2390,0,1140,6600,12.496878583628968,7.779466967458324,38
4,3.25,7749,2.0,1,10,3020,440,3030,8680,14.375126917328105,8.149312843635345,17
6,3.5,8620,2.0,0,8,1640,760,1940,7350,12.983103608918753,7.783640596221253,28
6,4.5,7500,1.5,0,8,2940,0,2010,7500,13.08673827229789,7.9865049385539955,49
5,5.25,45517,2.0,4,12,5990,2020,3430,26788,15.44686670136337,8.988570876215118,16
3,1.75,8400,1.0,0,7,1570,0,1860,8639,12.994520914944031,7.359467638255621,56
3,3.0,7500,1.0,0,7,1180,340,2080,8000,13.038983942375959,7.327123292259293,48
3,1.0,6440,1.0,0,7,1070,0,1190,6532,12.175618592671356,6.976348070447749,44
2,0.75,8313,1.0,3,5,440,0,880,26289,12.577639650232573,6.089044875446846,72
4,2.0,9600,1.0,0,7,1220,1220,1370,9600,12.52343851241165,7.80016307039296,52
4,2.5,3672,2.0,0,8,1800,860,1510,3825,13.710151153416941,7.886457270977689,105
4,4.0,103382,2.0,0,11,4460,0,3470,88519,13.955273369904273,8.403128235128264,14
3,2.5,3667,2.0,0,9,2010,0,2350,3600,13.312985389904174,7.606387389772652,7
3,2.5,3850,2.0,0,7,1450,0,1970,3748,12.791080452981857,7.280008252884188,11
3,1.75,9900,1.0,0,7,1400,0,1810,10796,13.652992804936396,7.244941546337007,64
3,2.0,2500,2.0,0,8,1500,0,1550,5000,13.132315688453556,7.313886831633462,13
3,2.5,7394,2.0,0,9,2500,0,2790,7642,13.244582780038517,7.824445930877619,25
2,1.75,7110,1.0,0,7,1000,280,1550,6835,13.279368835614243,7.155396301896734,60
4,3.25,7500,2.0,3,7,2420,960,1920,7500,12.700771936142122,8.125926802707886,25
4,2.75,18700,1.0,0,9,2210,700,2420,26140,13.527763150044844,7.976251943745623,20
4,2.5,7140,2.0,0,9,3060,0,3240,6218,13.624351263156136,8.026496938945412,9
3,1.0,40259,1.0,0,7,1330,0,1710,34787,13.190023895035274,7.193685818395112,38
4,2.5,101930,2.0,0,10,3300,0,2880,213879,13.73755009757506,8.101980731853192,24
3,3.5,6000,2.0,0,10,2500,750,1650,6000,13.681980308196241,8.086717920303906,14
4,2.25,9200,1.0,0,9,1570,960,3030,9400,13.712370907691596,7.836369760545124,39
3,1.0,13900,1.0,0,7,1830,0,1840,10667,12.955129822091815,7.5126175446745105,64
3,1.0,11100,1.0,0,6,1170,0,2080,8481,12.367345048436391,7.065613363597717,47
2,2.0,14057,1.0,2,8,1680,1250,2234,61011,13.208542908506082,7.983098940710892,35
2,1.0,7560,1.0,0,7,1230,0,1270,7560,12.745488641595722,7.115582126184454,54
3,2.5,2930,2.0,0,8,1620,0,1900,2943,12.721739531452183,7.390798521735676,13
3,1.75,5355,1.0,0,7,1160,600,1790,6225,12.91164481522143,7.473637108496206,59
4,1.0,8250,1.0,0,7,1440,0,1440,8466,12.301387370778713,7.273092595999522,56
2,1.0,8100,1.0,0,6,1050,690,960,8100,12.06105265381003,7.462214939768189,68
3,1.0,3600,1.5,0,7,1270,0,1710,3600,13.39239204133378,7.147559271189454,109
2,1.0,3000,1.0,0,6,880,0,890,3000,12.914110901635024,6.78105762593618,91
6,2.5,8320,1.0,0,7,1370,1190,2360,7800,13.356646255406224,7.848153086199526,54
5,2.75,4000,1.0,0,7,1140,400,1630,4000,12.785493861878301,7.340186835320115,25
3,1.75,17585,1.0,0,7,1150,0,1200,7500,12.796636007394284,7.048386408721883,51
2,1.0,8149,1.0,0,6,770,0,1160,8149,12.531776395271262,6.647688373563329,67
4,3.75,40202,1.0,0,10,2500,2110,3050,41056,13.353476685668044,8.436200032206706,35
3,2.5,4597,2.0,0,8,1850,0,2210,5000,12.445093483000798,7.523481312573497,12
3,2.25,8400,1.0,0,8,1290,550,2110,8400,13.066429860131011,7.518064181233078,54
3,1.75,3800,1.0,0,6,700,790,2180,4000,12.479913113434042,7.307202314764738,102
3,1.75,3800,1.0,0,6,700,790,2180,4000,13.1421679654829,7.307202314764738,102
3,1.0,10125,1.0,0,7,960,0,1250,9769,12.10043987059093,6.8679744089702925,63
4,2.25,7307,1.0,0,8,1160,420,2020,7458,13.171155446333852,7.365812837209472,42
3,2.5,889,3.0,0,8,1260,0,1340,1324,13.079457964073546,7.13966033596492,7
3,2.0,6440,1.0,2,7,970,970,1730,4640,13.386266457287837,7.57095858316901,75
4,1.75,7834,1.0,3,8,1240,1250,3210,7834,13.76316513133229,7.820439515262181,57
5,2.5,27951,1.5,0,7,1890,630,1830,14373,12.880039555090077,7.83241092718792,45
4,1.75,5356,1.0,0,7,920,840,1680,5184,13.279368835614243,7.473637108496206,65
4,2.5,7504,2.0,0,7,4190,0,2480,6727,13.038983942375959,8.340694647925071,11
3,1.0,4400,1.0,0,7,870,300,1240,4400,13.060490101343552,7.065613363597717,64
3,2.5,4271,2.0,0,7,1600,0,1520,3225,12.409017571151187,7.3783837129967145,12
4,2.0,27631,2.0,0,8,1800,960,2490,13158,13.122365377402328,7.923348211930154,37
3,2.5,8653,2.0,0,8,2090,0,2090,6396,13.02805489573287,7.645397699428633,26
4,2.5,3974,2.0,0,7,2320,0,2620,4539,13.092936626443631,7.749753406274437,16
5,3.25,7920,2.0,3,9,3150,960,3890,7800,14.444119750719839,8.321421586897879,94
2,1.0,17334,1.0,0,7,770,0,1480,17334,11.51293546492023,6.647688373563329,37
3,1.75,16105,1.0,0,7,1410,0,1550,18615,12.634606283893019,7.252053951852814,33
4,3.5,14401,2.0,0,10,2660,1000,2780,10653,13.07107218827772,8.205491613120236,21
4,2.5,7210,1.0,0,7,1190,990,2070,7210,12.706850963741102,7.687538766201629,43
3,1.0,7520,1.0,0,7,1110,0,1440,8400,11.775297421715827,7.01301578963963,55
3,2.5,7417,2.0,0,8,2280,0,2370,6443,12.676079399771027,7.732369222284388,17
4,2.5,6180,2.0,0,9,2050,770,1390,4635,13.507627138738266,7.944846711001996,2
4,2.5,9600,1.0,0,7,800,770,1340,9110,12.807655372286902,7.359467638255621,43
3,1.5,11935,1.0,0,7,1200,0,1350,11935,12.36308066783498,7.0909098220799835,47
4,2.0,8288,1.5,0,7,1710,0,1710,7200,12.259618151783465,7.444833273892193,45
6,3.5,6320,2.0,2,8,2400,600,1720,6360,13.429849547739444,8.006700845440367,46
4,3.0,7845,2.0,0,8,2800,0,2800,6977,13.032440858057756,7.937731775260109,13
3,2.25,7261,2.0,0,7,1640,0,1640,6789,12.762830066509972,7.403061091090091,26
3,2.75,6840,1.0,0,7,1210,820,1910,6365,12.793862088206213,7.616283561580385,36
4,2.5,10155,2.0,0,8,2530,0,2330,7205,12.765691290604371,7.836369760545124,17
3,1.0,7420,1.0,0,6,990,0,1010,7420,12.245298166364206,6.898714534329988,55
2,1.0,11234,1.0,0,6,790,0,1930,11871,12.430319587884537,6.673297967767654,73
2,1.0,11234,1.0,0,6,790,0,1930,11871,12.983103608918753,6.673297967767654,73
3,1.75,7763,1.0,0,6,1470,330,1440,7483,12.506180941677357,7.496097345175956,31
3,1.75,12940,1.0,0,7,1650,0,2830,12600,12.989976472461,7.409136443920128,54
4,2.0,23625,2.0,0,8,1980,0,2300,24640,13.398480330934175,7.591357046698551,31
4,2.75,6350,1.0,0,7,1310,1030,2020,6350,13.377007146164305,7.75833346749091,41
4,2.5,5423,2.0,0,9,2790,0,2450,6453,13.437321551630854,7.934155233536322,16
7,3.0,9569,1.0,2,7,1400,1400,2150,7333,12.765691290604371,7.937731775260109,52
2,1.0,81892,1.0,0,6,1840,0,2550,40089,12.834683971615659,7.518064181233078,60
3,1.5,81549,1.0,0,7,1350,0,2220,93825,12.04355959836804,7.208600337960199,49
